conta_sinqia,conta_matera
89410200030009,499920000101010
89410200040004,894102000100002
89410200050000,499920000101010
89410200060005,499920000101010
89410200070000,499920000101010
89410200080006,499920000101010
89410200090001,499920000101010
89410200100007,499920000101010
89410300010000,499920000101010
89420100010003,894201000100001
89420200010005,499920000101010
89420200020000,894202000100001
89420200030006,499920000101010
89420200040001,894202000100002
89420200050007,499920000101010
89420200060002,499920000101010
89420200070008,499920000101010
89420200080003,499920000101010
89420200090009,499920000101010
89420200100004,499920000101010
89420300010007,499920000101010
89710100010005,499920000101010
89710200010007,897102000000001
90320000010000,904300000100002
90320000020006,904300000100002
90320000030001,904300000100002
90320000040007,904300000100002
90320000050002,904300000100002
90320000060008,904300000100002
90320000070003,904300000100002
90320000080009,904300000100002
90320000090004,904300000100002
90320000100000,904300000100002
90320000110005,904300000100002
90320000120000,904300000100002
90320000130006,904300000100002
90430000010004,904300000100002
90430000020000,904300000100002
90430000030005,904300000100002
90430000040000,904300000100002
90430000050006,904300000100002
90430000060001,904300000100002
90430000070007,904300000100002
90430000080002,904300000100002
90430000090008,904300000100002
90430000100003,904300000100002
90430000110009,904300000100002
90430000120004,904300000100002
90430000130000,904300000100002
90430000140005,904300000100002
90430000150000,904300000100002
90430000160006,904300000100002
90430000170001,904300000100002
90470000010003,904300000100002
90480000010000,904300000100002
90480000020006,904300000100002
90480000030001,904300000100002
90480000040007,904300000100002
90480000050002,904300000100002
90480000060008,904300000100002
90480000070003,904300000100002
90480000080009,904300000100002
90480000090004,904300000100002
90480000100000,904300000100002
90480000110005,904300000100002
90480000120000,904300000100002
90480000130006,904300000100002
90480000140001,904300000100002
90480000150007,904300000100002
90480000160002,904300000100002
90480000170008,904300000100002
90480000180003,904300000100002
90480000190009,904300000100002
90480000200004,904300000100002
90480000210000,904300000100002
90480000220005,904300000100002
90480000230000,904300000100002
90480000240006,904300000100002
90480000250001,904300000100002
90480000260007,904300000100002
90490000010008,904300000100002
90490000020003,904300000100002
90490000030009,904300000100002
90490000040004,904300000100002
90490000050000,904300000100002
90490000060005,904300000100002
90490000070000,904300000100002
90490000080006,904300000100002
90490000090001,904300000100002
90490000100007,904300000100002
90490000110002,904300000100002
90490000120008,904300000100002
90490000130003,904300000100002
90490000140009,904300000100002
90490000150004,904300000100002
90490000160000,904300000100002
90490000170005,904300000100002
90490000180000,904300000100002
90490000190006,904300000100002
90490000200001,904300000100002
90490000210007,904300000100002
90490000220002,904300000100002
90490000230008,904300000100002
90490000240003,904300000100002
90490000250009,904300000100002
90490000260004,904300000100002
90490000270000,904300000100002
90490000280005,904300000100002
90490000290000,904300000100002
90490000300006,904300000100002
90490000310001,904300000100002
90490000320007,904300000100002
90490000330002,904300000100002
90490000340008,904300000100002
90490000350003,904300000100002
90490000360009,904300000100002
90490000370004,904300000100002
90490000380000,904300000100002
90490000390005,904300000100002
90490000400000,904300000100002
90490000410006,904300000100002
90610000010002,904300000100002
90610000020008,904300000100002
90610000030003,904300000100002
90610000040009,904300000100002
90610000050004,904300000100002
90610000060000,904300000100002
90910000010001,904300000100002
90910000020007,904300000100002
90910000030002,904300000100002
90910000040008,904300000100002
90910000050003,904300000100002
90910000060009,904300000100002
90910000070004,904300000100002
90910000080000,904300000100002
90910000090005,904300000100002
90910000100000,904300000100002
90910000110006,904300000100002
90910000120001,904300000100002
90910000130007,904300000100002
90910000140002,904300000100002
90910000150008,904300000100002
90910000160003,904300000100002
90910000170009,904300000100002
90910000180004,904300000100002
90910000210000,904300000100002
90910000220006,904300000100002
90910001005001,904300000100002
90910001006008,904300000100002
90910001007004,904300000100002
90910001008000,904300000100002
90910001009007,904300000100002
90910001010005,904300000100002
90910002004009,904300000100002
90910002014004,904300000100002
90921000010007,904300000100002
90922000010005,904300000100002
90922000020000,904300000100002
90922000030006,904300000100002
90922000040001,904300000100002
90922000050007,904300000100002
90922000060002,904300000100002
90922000070008,904300000100002
90922000080003,904300000100002
90922000090009,904300000100002
90922000100004,904300000100002
90925000010000,904300000100002
90925000020005,904300000100002
90925000030000,904300000100002
90925000040006,904300000100002
90925000050001,904300000100002
90925000060007,904300000100002
90925000070002,904300000100002
90925000080008,904300000100002
90925000090003,904300000100002
90925000100009,904300000100002
90925000110004,904300000100002
90925000120000,904300000100002
90925000130005,904300000100002
90925000140000,904300000100002
90925000150006,904300000100002
90925000160001,904300000100002
90925000170007,904300000100002
90925000180002,904300000100002
90926000010008,904300000100002
90926000020003,904300000100002
90926000030009,904300000100002
90926000040004,904300000100002
90926000050000,904300000100002
90926000060005,904300000100002
90926000070000,904300000100002
90926000080006,904300000100002
90926000090001,904300000100002
90926000100007,904300000100002
90926000110002,904300000100002
90926000120008,904300000100002
90926000130003,904300000100002
90926000140009,904300000100002
90960100010000,904300000100002
90960100020005,904300000100002
90960100030000,904300000100002
90960100040006,904300000100002
90960100050001,904300000100002
90960100060007,904300000100002
90960100070002,904300000100002
90960100080008,904300000100002
90960100090003,904300000100002
90960100100009,904300000100002
90960101014009,904300000100002
90960150010003,904300000100002
90960150020009,904300000100002
90960150030004,904300000100002
90960150040000,904300000100002
90960150050005,904300000100002
90960150060000,904300000100002
90960150070006,904300000100002
90960150080001,904300000100002
90960150090007,904300000100002
90960150100002,904300000100002
90960150110008,904300000100002
90960150120003,904300000100002
90960150130009,904300000100002
90960150140004,904300000100002
90960150150000,904300000100002
90960150160005,904300000100002
90960150170000,904300000100002
90960150180006,904300000100002
90960151014002,904300000100002
90960151106004,904300000100002
90960200010001,904300000100002
90960200020007,904300000100002
90960200030002,904300000100002
90960200040008,904300000100002
90960200050003,904300000100002
90960200060009,904300000100002
90960200070004,904300000100002
90960200080000,904300000100002
90960200090005,904300000100002
90960200100000,904300000100002
90960201006008,904300000100002
90984000010005,904300000100002
90984000020000,904300000100002
90984000030006,904300000100002
90984000040001,904300000100002
90984000050007,904300000100002
90984000060002,904300000100002
90984000070008,904300000100002
90984000080003,904300000100002
90984000090009,904300000100002
90984000100004,904300000100002
90984000110000,904300000100002
90984000120005,904300000100002
90984000130000,904300000100002
90984000140006,904300000100002
90984000150001,904300000100002
90984000160007,904300000100002
90984000170002,904300000100002
90984000180008,904300000100002
90984000190003,904300000100002
90984000200009,904300000100002
90984000210004,904300000100002
90984000220000,904300000100002
90984000230005,904300000100002
90984000240000,904300000100002
90984000250006,904300000100002
90984000260001,904300000100002
90984000270007,904300000100002
90984000280002,904300000100002
90984000290008,904300000100002
90984000300003,904300000100002
90984000310009,904300000100002
90984000320004,904300000100002
90984000330000,904300000100002
90984000340005,904300000100002
90984000350000,904300000100002
90984000360006,904300000100002
90984000370001,904300000100002
90984000380007,904300000100002
90984000390002,904300000100002
90984000400008,904300000100002
90984000410003,904300000100002
90984000420009,904300000100002
90984000430004,904300000100002
90984000440000,904300000100002
90984000450005,904300000100002
90984000460000,904300000100002
90984000470006,904300000100002
90984000480001,904300000100002
90984000490007,904300000100002
90984000500002,904300000100002
90984000510008,904300000100002
90984000520003,904300000100002
90984000530009,904300000100002
90984000540004,904300000100002
90984000550000,904300000100002
90984000560005,904300000100002
90984000570000,904300000100002
90984000580006,904300000100002
90984000590001,904300000100002
90984000600007,904300000100002
90984000610002,904300000100002
90984000620008,904300000100002
90984000630003,904300000100002
90984000640009,904300000100002
90984000650004,904300000100002
90984000660000,904300000100002
90984000670005,904300000100002
90984000680000,904300000100002
90984000690006,904300000100002
90984000700001,904300000100002
90984000710007,904300000100002
90984000720002,904300000100002
90984000730008,904300000100002
90984000740003,904300000100002
90984000750009,904300000100002
90984000760004,904300000100002
90984000770000,904300000100002
90984000780005,904300000100002
90984000790000,904300000100002
90984000800006,904300000100002
90984000810001,904300000100002
90984000820007,904300000100002
90984000830002,904300000100002
90984000840008,904300000100002
90986000010001,904300000100002
90986000020007,904300000100002
90986000030002,904300000100002
90986000040008,904300000100002
90986000050003,904300000100002
90986000060009,904300000100002
90986000070004,904300000100002
90986000080000,904300000100002
90986000090005,904300000100002
90986000100000,904300000100002
90986000110006,904300000100002
90986000120001,904300000100002
90986000130007,904300000100002
90986000140002,904300000100002
90986000150008,904300000100002
90986000160003,904300000100002
90986001005001,904300000100002
90986001105006,904300000100002
91110000010006,904300000100002
91110000010022,904300000100002
91110000010030,904300000100002
91110000010049,904300000100002
91110000010065,904300000100002
91110000010073,904300000100002
91110000010081,904300000100002
91110000010090,904300000100002
91110000010103,904300000100002
91110000010111,904300000100002
91110000010120,904300000100002
91110000010138,904300000100002
91110000010146,904300000100002
91110000010154,904300000100002
91110000010162,904300000100002
91110000010170,904300000100002
91110000020001,904300000100002
91110000030007,904300000100002
91110000040002,904300000100002
91110000050008,904300000100002
91110000060003,904300000100002
91110000070009,904300000100002
91110000080004,904300000100002
91110000090000,904300000100002
91110000100005,904300000100002
91110000100501,904300000100002
91110000103004,904300000100002
91110000104000,904300000100002
91110000105007,904300000100002
91110000106003,904300000100002
91110000107000,904300000100002
91110000108006,904300000100002
91110000110000,904300000100002
91110000114006,904300000100002
91110000120006,904300000100002
91110000130001,904300000100002
91110000140007,904300000100002
91110000150002,904300000100002
91110000160008,904300000100002
91110000170003,904300000100002
91110000180009,904300000100002
91110000190004,904300000100002
91110000200000,904300000100002
91110000210005,904300000100002
91110000220000,904300000100002
91110000230006,904300000100002
91110000240001,904300000100002
91110000250007,904300000100002
91110000260002,904300000100002
91110000270008,904300000100002
91110000280003,904300000100002
91110000290009,904300000100002
91110000300004,904300000100002
91110000303003,904300000100002
91110000304000,904300000100002
91110000305006,904300000100002
91110000306002,904300000100002
91110000307009,904300000100002
91110000308005,904300000100002
91110000310000,904300000100002
91110000314005,904300000100002
91110000320005,904300000100002
91110000330000,904300000100002
91110000340006,904300000100002
91110000350001,904300000100002
91110000360007,904300000100002
91110000370002,904300000100002
91110000380008,904300000100002
91110000390003,904300000100002
91110000400009,904300000100002
91110000410004,904300000100002
91110000420000,904300000100002
91110000430005,904300000100002
91110000440000,904300000100002
91110000450006,904300000100002
91110000460001,904300000100002
91110000470007,904300000100002
91110000480002,904300000100002
91110000490008,904300000100002
91110000500003,904300000100002
91110000510009,904300000100002
91110000520004,904300000100002
91110000530000,904300000100002
91110000540005,904300000100002
91110000550000,904300000100002
91110000560006,904300000100002
91110000570001,904300000100002
91110000580007,904300000100002
91110000590002,904300000100002
91110000600008,904300000100002
91110000610003,904300000100002
91110000620009,904300000100002
91110000630004,904300000100002
91110000640000,904300000100002
91110000650005,904300000100002
91110000660000,904300000100002
91110000670006,904300000100002
91110000680001,904300000100002
91110000690007,904300000100002
91110000700002,904300000100002
91110000710008,904300000100002
91110000720003,904300000100002
91110000730009,904300000100002
91110000740004,904300000100002
91110000750000,904300000100002
91110000760005,904300000100002
91110000770000,904300000100002
91110000780006,904300000100002
91110000790001,904300000100002
91110000800007,904300000100002
91110000810002,904300000100002
91110000820008,904300000100002
91110000830003,904300000100002
91110000840009,904300000100002
91110000850004,904300000100002
91110000860000,904300000100002
91110000870005,904300000100002
91110000880000,904300000100002
91110000890006,904300000100002
91110000900001,904300000100002
91110000910007,904300000100002
91110000920002,904300000100002
91110000930008,904300000100002
91110000940003,904300000100002
91110000950009,904300000100002
91110000960004,904300000100002
91110000970000,904300000100002
91110000980005,904300000100002
91110000990000,904300000100002
91110001000004,904300000100002
91110001010000,904300000100002
91110001020005,904300000100002
91110001030000,904300000100002
91110001040006,904300000100002
91110001050001,904300000100002
91110001060007,904300000100002
91110001070002,904300000100002
91110001080008,904300000100002
91110001090003,904300000100002
91110001100009,904300000100002
91110001103008,904300000100002
91110001104004,904300000100002
91110001105000,904300000100002
91110001106007,904300000100002
91110001107003,904300000100002
91110001108000,904300000100002
91110001110004,904300000100002
91110001114000,904300000100002
91110001120000,904300000100002
91110001130005,904300000100002
91110001140000,904300000100002
91110001150006,904300000100002
91110001160001,904300000100002
91110001170007,904300000100002
91110001180002,904300000100002
91110001190008,904300000100002
91110001200003,904300000100002
91110001203002,904300000100002
91110001204009,904300000100002
91110001205005,904300000100002
91110001206001,904300000100002
91110001207008,904300000100002
91110001208004,904300000100002
91110001210009,904300000100002
91110001214004,904300000100002
91110001220004,904300000100002
91110001230000,904300000100002
91110001240005,904300000100002
91110001250000,904300000100002
91110001260006,904300000100002
91110001270001,904300000100002
91110001280007,904300000100002
91110001290002,904300000100002
91110001300008,904300000100002
91110001310003,904300000100002
91110001320009,904300000100002
91110001330004,904300000100002
91110001340000,904300000100002
91110001350005,904300000100002
91110001360000,904300000100002
91110001370006,904300000100002
91110001380001,904300000100002
91110001390007,904300000100002
91110001400002,904300000100002
91110001410008,904300000100002
91110001420003,904300000100002
91110001430009,904300000100002
91110001440004,904300000100002
91110002103001,904300000100002
91110002104008,904300000100002
91110002105004,904300000100002
91110002106000,904300000100002
91110002107007,904300000100002
91110002108003,904300000100002
91110002114003,904300000100002
91110002203006,904300000100002
91110002204002,904300000100002
91110002205009,904300000100002
91110002206005,904300000100002
91110002207001,904300000100002
91110002208008,904300000100002
91110002214008,904300000100002
91110003103005,904300000100002
91110003104001,904300000100002
91110003105008,904300000100002
91110003106004,904300000100002
91110003107000,904300000100002
91110003108007,904300000100002
91110003114007,904300000100002
91110003203000,904300000100002
91110003204006,904300000100002
91110003205002,904300000100002
91110003206009,904300000100002
91110003207005,904300000100002
91110003208001,904300000100002
91110003214001,904300000100002
91110004103009,904300000100002
91110004104005,904300000100002
91110004105001,904300000100002
91110004106008,904300000100002
91110004107004,904300000100002
91110004108000,904300000100002
91110004114000,904300000100002
91110004203003,904300000100002
91110004204000,904300000100002
91110004205006,904300000100002
91110004206002,904300000100002
91110004207009,904300000100002
91110004208005,904300000100002
91110004214005,904300000100002
91110005103002,904300000100002
91110005104009,904300000100002
91110005105005,904300000100002
91110005106001,904300000100002
91110005107008,904300000100002
91110005108004,904300000100002
91110005114004,904300000100002
91110005203007,904300000100002
91110005204003,904300000100002
91110005205000,904300000100002
91110005206006,904300000100002
91110005207002,904300000100002
91110005208009,904300000100002
91110005214009,904300000100002
91110006103006,904300000100002
91110006104002,904300000100002
91110006105009,904300000100002
91110006106005,904300000100002
91110006107001,904300000100002
91110006108008,904300000100002
91110006114008,904300000100002
91110006203000,904300000100002
91110006204007,904300000100002
91110006205003,904300000100002
91110006206000,904300000100002
91110006207006,904300000100002
91110006208002,904300000100002
91110006214002,904300000100002
91110007103000,904300000100002
91110007104006,904300000100002
91110007105002,904300000100002
91110007106009,904300000100002
91110007107005,904300000100002
91110007108001,904300000100002
91110007114001,904300000100002
91110007203004,904300000100002
91110007204000,904300000100002
91110007205007,904300000100002
91110007206003,904300000100002
91110007207000,904300000100002
91110007208006,904300000100002
91110007214006,904300000100002
